# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 14 23:02:54 HKT 2024 [seed=1720969373677]
# outbreak.seq_run_2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	default.clock.rate	host.clock.rate	default.meanRate	host.meanRate	host.rates.human.pig	default.treeLikelihood	default.branchRates	host.branchRates	host.treeLikelihood	coalescent
3619000	-27048.67869622239	-173.55424024775778	-26875.12445597463	0.9419479746998123	2023.3394727903276	16.13901228071382	4.772111025910596	2.8371700190399407	0.9856484438730783	0.32629595640136544	0.18719293726841205	0.20821848285270042	0.27829262347752365	5.68975919729094E-4	0.4488741515229464	5.689759197290942E-4	0.4488741515229464	0.2709914578316542	-26829.55464179364	0.0	0.0	-45.56981418099169	-167.0442413356283
3620000	-27041.71543606687	-169.1657705542186	-26872.549665512648	0.9913585582400217	2023.2900622067873	15.991835256474545	5.803464986711828	3.0558044034921945	0.9856484438730783	0.3310535080180599	0.18684348033424594	0.20396810904990778	0.27813490259778795	5.831151852099236E-4	0.3625118825027173	5.831151852099237E-4	0.36251188250271743	0.6679886165564692	-26827.104685701157	0.0	0.0	-45.4449798114917	-163.37689465867982
3621000	-27037.990986436267	-174.05879284686765	-26863.9321935894	1.0839055917169302	2023.1975151733104	16.716025972351286	7.028539757492369	3.420194877300196	0.9856484438730783	0.3372084904264646	0.18684348033424594	0.19781312664150308	0.27813490259778795	5.244207728636261E-4	0.35746283895267744	5.244207728636266E-4	0.3574628389526774	0.19225885559037675	-26822.290063405108	0.0	0.0	-41.64213018429433	-168.11651118755617
3622000	-27051.676251426292	-180.91877764448802	-26870.757473781803	1.109228369026197	2023.1721923960013	17.204736349210403	6.846190046941944	2.907460669646541	0.9080583597755253	0.3372084904264646	0.1848780069683469	0.19781312664150308	0.28010037596368703	5.560811567933952E-4	0.3922740179568113	5.560811567933957E-4	0.3922740179568115	2.592420074734784	-26829.244800668177	0.0	0.0	-41.51267311362452	-172.3205909935876
3623000	-27057.500010440122	-182.8994540818816	-26874.60055635824	1.2694882792035882	2023.0119324858238	18.138906747051777	6.82160245993621	2.9904410818907765	1.0328527093111786	0.3334670455488535	0.188619451845958	0.19781312664150308	0.28010037596368703	5.648975582748357E-4	0.364590158480816	5.648975582748355E-4	0.3645901584808161	1.0844675446216727	-26830.150027029347	0.0	0.0	-44.450529328893	-175.9027495977587
3624000	-27044.92984800591	-183.01701821964656	-26861.912829786266	0.9264673478208506	2023.3549534172066	16.999457141127102	6.083647064013978	3.01768668930213	1.0328527093111786	0.33556049437370145	0.18652600302111005	0.19805886866108038	0.2798546339441097	5.482202179607194E-4	0.41022546369113067	5.482202179607192E-4	0.4102254636911307	2.45435683086018	-26818.874333587697	0.0	0.0	-43.03849619857012	-174.26939214312256
3625000	-27059.630216877922	-185.40086226290418	-26874.229354615018	1.0774490660705873	2023.2039716989568	17.975499865351974	8.01887718503851	2.9282401068740143	1.0328527093111786	0.33556049437370145	0.18633457313405058	0.19805886866108038	0.28004606383116915	5.516829803911636E-4	0.29053675369633786	5.516829803911636E-4	0.2905367536963378	0.7264499547011599	-26826.25487833786	0.0	0.0	-47.97447627715743	-180.17003354163137
3626000	-27051.88899646215	-187.9085649092598	-26863.98043155289	0.9640941843905438	2023.317326580637	17.709668983569493	6.520992954368702	3.0770369793060617	0.9631554394806902	0.33556049437370145	0.18633457313405058	0.19805886866108038	0.28004606383116915	5.655246288573193E-4	0.5775404528076861	5.655246288573194E-4	0.5775404528076862	0.59027841205025	-26820.161995877024	0.0	0.0	-43.81843567586441	-177.52049878902386
3627000	-27052.737213808778	-181.3333464732474	-26871.40386733553	1.1124237647123136	2023.1689970003151	17.432652433233397	6.6326452844785875	2.449574640839216	1.0288385829397684	0.33556049437370145	0.18633457313405058	0.19805886866108038	0.28004606383116915	5.896068826828276E-4	0.4122569927653906	5.89606882682828E-4	0.41225699276539074	0.6868081336185213	-26826.14321909155	0.0	0.0	-45.26064824397992	-174.60868183641904
3628000	-27036.147119025027	-173.60367223010653	-26862.54344679492	1.00643758500092	2023.2749831800265	16.16974544968709	4.542464639285645	2.8452728024515794	0.6656287719752714	0.33556049437370145	0.18633457313405058	0.19805886866108038	0.28004606383116915	5.743916590284845E-4	0.4943316473398861	5.743916590284844E-4	0.49433164733988666	1.0318068042645554	-26822.035971041474	0.0	0.0	-40.50747575344662	-165.6624489380167
3629000	-27039.829015240342	-169.8123866601968	-26870.016628580146	0.9841610458614004	2023.297259719166	16.093043485169964	5.027161276700851	2.679260383082504	0.9142780229977809	0.33556049437370145	0.18732034851733526	0.20202718023564117	0.27509197687332365	6.694013865259159E-4	0.3470434045681611	6.694013865259154E-4	0.3470434045681609	1.4675437757112153	-26821.741525769234	0.0	0.0	-48.275102810911086	-163.9385664182547
3630000	-27042.951617584713	-173.53947894652455	-26869.41213863819	0.9779546327490477	2023.3034661322783	16.086112105358644	3.602542928106084	2.380878124404516	1.107639289033646	0.33556049437370145	0.18732034851733526	0.20202718023564117	0.27509197687332365	6.547578066994836E-4	0.4056641405022013	6.547578066994837E-4	0.4056641405022014	0.14583063173416844	-26826.990476336465	0.0	0.0	-42.421662301722805	-168.541385389372
3631000	-27044.39472886736	-176.27667221714606	-26868.11805665021	1.056433405921451	2023.2249873591059	17.06271230349119	5.101930827040022	2.7740872807553116	0.7490389734550732	0.3372618161820606	0.1891675786937014	0.20202718023564117	0.27154342488859834	5.235328839707169E-4	0.3611725945424297	5.235328839707169E-4	0.3611725945424299	0.1288703835907509	-26824.47443456303	0.0	0.0	-43.64362208718121	-171.2652364095676
3632000	-27045.501380762238	-178.2409951270395	-26867.2603856352	1.1274998699352414	2023.1539208950921	17.58747177558657	5.157059924939262	2.459483156040087	0.9328893910402559	0.3372618161820606	0.18457081608582177	0.20167476756457076	0.2764926001675484	5.543823009668071E-4	0.34323562841139993	5.543823009668068E-4	0.34323562841139976	0.9600602413121101	-26823.95271161257	0.0	0.0	-43.30767402263291	-172.80063661433712
3633000	-27057.567543600053	-173.15540915185406	-26884.412134448197	1.010497465092023	2023.2709232999355	16.62591320221921	6.259998366843277	3.613162116248371	0.9328893910402559	0.3372618161820606	0.18457081608582177	0.20167476756457076	0.2764926001675484	5.847856666761992E-4	0.22760593548246058	5.847856666761993E-4	0.22760593548246058	0.8273463720451572	-26828.96256474319	0.0	0.0	-55.449569705006915	-168.87527120195253
3634000	-27048.204802065753	-176.65950613581765	-26871.545295929936	0.8995392777735457	2023.3818814872538	16.142939995081235	6.180905025747954	3.101804846801206	1.0836806961108059	0.3328532537886135	0.18457081608582177	0.20187963239439377	0.28069629773117244	6.343419996117296E-4	0.5014532573799997	6.343419996117295E-4	0.5014532573799994	0.8502204928469087	-26828.710070603323	0.0	0.0	-42.83522532661185	-168.04971539128624
3635000	-27045.702626768827	-170.88000933333916	-26874.82261743549	0.8433023922260635	2023.4381183728015	15.268507052868676	8.408162590511578	4.567565927157221	1.1189649993290296	0.330345388257791	0.18693400226245485	0.19947204281217196	0.28324856666758375	6.51532728232127E-4	0.5771005913269478	6.51532728232127E-4	0.5771005913269477	0.22552312149886425	-26826.72164666614	0.0	0.0	-48.10097076934929	-160.25234980979687
3636000	-27048.617982999447	-178.68602537919108	-26869.931957620254	0.8621592838458775	2023.4192614811816	15.482949642607593	8.457316189696352	4.739470136876229	1.2400096915747465	0.3342946509787801	0.18298473954146574	0.19947204281217196	0.28324856666758375	5.8635400903307E-4	0.9049540042904415	5.863540090330697E-4	0.9049540042904413	1.2494174506447093	-26826.234855834417	0.0	0.0	-43.69710178583609	-161.4516875345449
3637000	-27048.518665100484	-178.3801830393529	-26870.13848206113	0.9333189016408548	2023.3481018633865	16.076852964961976	7.24366995610592	4.301422913150082	0.9165683874108091	0.3331098065592303	0.18416958396101554	0.19947204281217196	0.28324856666758375	5.732909056302904E-4	0.5164672068065439	5.732909056302901E-4	0.5164672068065438	2.16884491650021	-26823.331989160608	0.0	0.0	-46.806492900524816	-166.97794841418602
3638000	-27042.49670041611	-180.06116460453714	-26862.435535811575	0.9038012565198529	2023.3776195085075	16.414798078147594	10.343374003754683	4.522590873372018	0.9165683874108091	0.3311917838583932	0.18416958396101554	0.20139006551300906	0.28324856666758375	6.458187339326573E-4	0.48194856336476827	6.458187339326571E-4	0.48194856336476793	1.1509042326877532	-26817.135736483797	0.0	0.0	-45.299799327778004	-169.48600640424203
3639000	-27065.40188924256	-191.02409242993346	-26874.377796812627	0.9357611005761199	2023.3456596644512	17.591427950704645	12.325135342709915	4.470510858741566	0.9289805233114912	0.335276086149944	0.18416958396101554	0.20139006551300906	0.279164264376033	5.076906596544633E-4	0.2629767211236961	5.076906596544631E-4	0.26297672112369624	5.501065023433337	-26826.721230919124	0.0	0.0	-47.65656589350324	-179.7504685463718
3640000	-27065.00455846333	-194.6763842158998	-26870.328174247432	1.2585811295489695	2023.0228396354785	18.50532683521574	9.626634911425105	4.4420996226534895	0.9289805233114912	0.34024154420254027	0.18416958396101554	0.19737452283153428	0.27821434900491143	5.583743586608802E-4	0.37510291849800886	5.583743586608804E-4	0.3751029184980088	1.147182185548847	-26825.72746451304	0.0	0.0	-44.60070973439237	-185.5409942011092
3641000	-27049.078138610195	-179.39038325492297	-26869.687755355273	0.9860058579504662	2023.295414907077	16.80068087902967	10.006151438308075	4.602785065401988	0.7813309861751612	0.33461039076319626	0.18771121407553606	0.20009031524911874	0.27758807991215045	5.361260554825501E-4	0.34322569143732545	5.361260554825502E-4	0.34322569143732545	0.7881629942564996	-26822.530492879396	0.0	0.0	-47.15726247587623	-171.60362435453354
3642000	-27059.148377342968	-184.6977354216339	-26874.450641921336	0.9136301714658398	2023.3677905935615	16.846288602953656	8.877155551718834	3.9677019783374115	0.9521634914077073	0.33595054044031597	0.19140170178525404	0.20009031524911874	0.2725574425253128	5.598636130451336E-4	0.5910079441896983	5.598636130451334E-4	0.5910079441896983	0.6165711396032479	-26828.397989289202	0.0	0.0	-46.05265263213234	-173.30393914384024
3643000	-27059.138305096316	-185.98454661976277	-26873.153758476554	0.9279973510431179	2023.3534234139843	16.440703370649473	12.065545724311496	5.010116346847974	0.7952272185947714	0.33304270757150534	0.19338193330554926	0.19811008372882352	0.2754652753941234	5.810803619826929E-4	0.7305774267171811	5.810803619826926E-4	0.7305774267171817	0.8068863026357356	-26830.241544579363	0.0	0.0	-42.912213897191464	-170.89594724372301
3644000	-27056.08165693451	-182.1628371377014	-26873.91881979681	1.08458005144941	2023.196840713578	17.14957088967682	9.831280945856788	4.135306339238439	1.1703989341508587	0.33051218128960247	0.18772979003696502	0.1995369419554221	0.2822210867180119	5.747583518320238E-4	0.4245217492919461	5.747583518320236E-4	0.4245217492919464	0.9820452900298293	-26830.073807856945	0.0	0.0	-43.84501193986443	-172.89807707503826
3645000	-27049.42879004016	-180.44546002663802	-26868.983330013525	0.9065978406923272	2023.3748229243351	16.93199217567597	7.1393417292064525	3.7548168019565007	0.7312857125838785	0.3310317090540827	0.18799410013065382	0.1995369419554221	0.2814372488598429	6.192061278903949E-4	0.38660570348265066	6.192061278903947E-4	0.3866057034826506	0.016475941890040532	-26822.85969407336	0.0	0.0	-46.12363594016726	-173.7230959959183
3646000	-27041.791553210554	-176.80322585454084	-26864.988327356015	0.8707656889840503	2023.4106550760434	16.570636919235593	7.592279324403448	3.705444974664494	0.7831437767812404	0.33076639065833635	0.18799410013065382	0.19980226035116846	0.2814372488598429	6.26538460794271E-4	0.22205030136317322	6.265384607942711E-4	0.22205030136317327	0.7915664433504238	-26815.410669745976	0.0	0.0	-49.57765761004048	-172.39757187528792
3647000	-27053.27998365569	-185.2335716994967	-26868.046411956195	0.887910854775801	2023.3935099102516	16.79061668765022	5.092992272758852	2.6495216493988285	0.7831437767812404	0.3321571857842275	0.18799410013065382	0.19786706293953243	0.2819816511455878	6.052844925838549E-4	0.49547648419612483	6.052844925838549E-4	0.4954764841961248	1.0339910300392974	-26825.518803098832	0.0	0.0	-42.52760885736213	-177.0301967631715
3648000	-27057.41030770553	-186.01039572352815	-26871.399911982	0.8918313095080125	2023.3895894555194	17.050446693569846	7.096293081630292	3.230186355997527	1.1866296856444671	0.3410130086528556	0.17913827726202572	0.19786706293953243	0.2819816511455878	5.920883255020112E-4	0.40287273420396297	5.920883255020115E-4	0.4028727342039631	2.843995288999994	-26822.491518078852	0.0	0.0	-48.90839390314894	-176.52488536084513
3649000	-27051.11476076168	-175.52672978456158	-26875.58803097712	1.048633321798483	2023.232787443229	16.84622351081572	6.37783764617446	3.4613198154769513	0.6840899914246268	0.3410130086528556	0.18382317429782996	0.19682917966907842	0.27833463738023756	5.524358555068141E-4	0.2707717740798657	5.52435855506814E-4	0.2707717740798655	0.40238953239541875	-26827.47537180722	0.0	0.0	-48.11265916989995	-171.049708897905
3650000	-27043.806494256085	-180.87440526933364	-26862.932088986752	1.007240180424489	2023.2741805846028	17.147458418412526	5.283729905291837	2.6751258731218117	0.8926152007307834	0.33081460204293195	0.1896648619428132	0.20588647435443697	0.2736340616598194	5.245977973920669E-4	0.5368979126700175	5.245977973920672E-4	0.5368979126700176	0.06821315438564594	-26820.760482989925	0.0	0.0	-42.17160599682902	-172.70883342957802
3651000	-27052.232572562367	-176.85412468614473	-26875.37844787622	1.0104317894672357	2023.2709889755602	17.002984894130392	6.8985963350871	3.2954519537509857	1.108236237562936	0.3285921127905723	0.1896648619428132	0.20588647435443697	0.27585655091217903	5.116579206019103E-4	0.24619222836700036	5.116579206019101E-4	0.24619222836700017	0.9956550529479169	-26830.766454377095	0.0	0.0	-44.611993499125255	-172.21155811132925
3652000	-27052.232626162662	-182.6367180145764	-26869.595908148087	0.869764618849973	2023.4116561461774	16.76735388332581	5.751610028403865	2.459913828994191	1.2336324695165775	0.33352807061819273	0.18551436322108034	0.20588647435443697	0.2750710918062915	6.088918907328996E-4	0.4097889838506529	6.088918907328995E-4	0.4097889838506529	1.3339219752486586	-26825.908893288073	0.0	0.0	-43.6870148600121	-175.5816477130347
3653000	-27058.65020967355	-187.0159499986593	-26871.63425967489	1.0682024911256043	2023.2132182739017	18.023451307998315	5.5424302689246865	2.863572995001957	0.6849038699443912	0.33352807061819273	0.18551436322108034	0.20588647435443697	0.2750710918062915	5.536631978533193E-4	0.4108884314193913	5.536631978533195E-4	0.4108884314193915	2.038575124459795	-26828.745922011458	0.0	0.0	-42.8883376634314	-178.65384344444814
3654000	-27068.55167713597	-191.81515615454785	-26876.73652098142	1.1084548772068912	2023.1729658878205	17.758242837832917	5.2741349336483365	2.94499444327332	1.2593896391356447	0.33352807061819273	0.18450924739337682	0.20226324822306982	0.27969943376536216	4.96260154511133E-4	0.7183121285177546	4.962601545111326E-4	0.7183121285177547	2.6188269056606455	-26835.151757037194	0.0	0.0	-41.58476394422566	-177.0619807627406
3655000	-27058.765664559312	-185.91126308405956	-26872.85440147525	1.0770955698017368	2023.2043251952257	18.47386697730231	6.854548881786551	2.6914461925313917	1.2593896391356447	0.3360254513844959	0.18450924739337682	0.20226324822306982	0.277202052999059	5.226365738821942E-4	0.24674671937425502	5.22636573882194E-4	0.24674671937425488	0.006585773261743205	-26827.41567482878	0.0	0.0	-45.438726646472794	-182.5064172054226
3656000	-27069.27305810692	-188.23958616887887	-26881.03347193804	1.1669014214165914	2023.1145193436107	18.74297790979731	7.84557615031377	3.1118195133578674	0.9897796030100967	0.3360254513844959	0.18885204656949542	0.19825242254135364	0.2768700795046566	5.559683345470729E-4	0.24046042569412907	5.559683345470729E-4	0.2404604256941292	0.2688569000409078	-26832.559360719235	0.0	0.0	-48.47411121880561	-184.16787845885713
3657000	-27065.50946286737	-192.52666912568134	-26872.98279374169	1.039854242475081	2023.2415665225524	18.181970296934278	8.26600549988589	3.4665466420841886	0.9897796030100967	0.3382209718498882	0.18665652610410316	0.19581378142431993	0.2793087206216903	4.971347854958166E-4	0.5102393557183067	4.971347854958166E-4	0.5102393557183069	1.6961489931479483	-26827.271739839063	0.0	0.0	-45.71105390262651	-181.50128404520999
3658000	-27055.7704315125	-189.62115607406278	-26866.149275438438	0.9775606949908433	2023.3038600700365	17.536044768881666	8.644452105195063	3.7428971247692346	0.9897796030100967	0.33327931961615576	0.1889188598728466	0.20075543365805235	0.27704638685294686	5.786728511126796E-4	0.6306039183391414	5.786728511126795E-4	0.6306039183391416	1.3625534057478903	-26822.882310799123	0.0	0.0	-43.26696463931588	-176.60799020354418
3659000	-27059.31238414933	-193.747167009298	-26865.565217140032	1.04570258685768	2023.2357181781697	19.01297560464382	6.334056348794738	3.0262176268212118	1.0965716838828947	0.3328744461919973	0.1889188598728466	0.20075543365805235	0.2774512602771053	5.232904395575715E-4	0.27660364461842424	5.232904395575715E-4	0.2766036446184243	0.3230389472747188	-26818.929107252166	0.0	0.0	-46.636109887867576	-189.10424820697315
3660000	-27060.977200359914	-190.20753964115767	-26870.769660718757	0.9945241638905183	2023.286896601137	18.271300788569103	8.956526084928024	3.635388416118992	1.1931101248263598	0.3396910470121599	0.187047278640542	0.19601465554724057	0.27724701880005903	6.0076505567255E-4	0.38629215405533834	6.0076505567255E-4	0.3862921540553384	0.6865549129436505	-26827.855081131933	0.0	0.0	-42.91457958682489	-182.1320041017225
3661000	-27057.94187189453	-193.2723210475041	-26864.669550847026	1.0536617764067406	2023.2277589886207	18.77328825873454	12.42507137125747	4.096994571994424	0.9565085203442029	0.33710374160007345	0.18963458405262845	0.20295105566202926	0.27031061868527034	4.899473283250853E-4	0.26853867927524105	4.899473283250853E-4	0.26853867927524105	0.009070025234787294	-26821.677762115047	0.0	0.0	-42.99178873197793	-187.50358491928387
3662000	-27050.982718111012	-182.31833480814512	-26868.66438330287	0.9770734530902422	2023.3043473119371	17.243044696068363	12.57670780050421	4.511206585768432	1.4026089750076336	0.3294016697683898	0.18963458405262845	0.20295105566202926	0.278012690516954	5.448701965326215E-4	0.2331705558582346	5.448701965326216E-4	0.23317055585823462	0.02025080749433228	-26820.26885097812	0.0	0.0	-48.39553232474885	-176.89131792549355
3663000	-27055.512523153822	-186.52180152641515	-26868.990721627408	1.0023245044813778	2023.279096260546	17.724504783864823	9.13389809505869	4.29298888711992	0.9016679050742556	0.33028093349156235	0.18886867415037192	0.20295105566202926	0.27789933669603795	5.222841822105901E-4	0.3392579573433821	5.222841822105902E-4	0.3392579573433824	0.17507231778947485	-26827.4226333864	0.0	0.0	-41.568088241008816	-179.53904103966107
3664000	-27052.14513508901	-187.02355427797855	-26865.121580811032	0.8529732017045358	2023.4284475633228	17.23714791348932	10.833847557092254	4.40878875485469	0.8186460544262183	0.3345284188207042	0.18886867415037192	0.19793625522608724	0.27866665180283806	5.78253574796756E-4	0.30655587433790965	5.782535747967559E-4	0.3065558743379096	2.8234342828867867	-26822.01758278783	0.0	0.0	-43.10399802320289	-177.83155737443823
3665000	-27052.869913980336	-188.40120053922138	-26864.468713441114	0.8796986850900336	2023.4017220799374	17.69559113746014	11.510891310560709	4.7757587764265175	1.1846511678071372	0.3297464676998944	0.18886867415037192	0.20271820634689705	0.27866665180283806	5.087153247504809E-4	0.32410873183933986	5.087153247504808E-4	0.32410873183933975	0.0012956403162963693	-26821.53838064428	0.0	0.0	-42.930332796834925	-181.08663029904434
3666000	-27074.08481471922	-203.0101896962136	-26871.074625023004	0.8853893658284407	2023.396031399199	19.496876813442977	13.991448941490757	3.7301807914545373	0.7211546162043184	0.3297464676998944	0.18886867415037192	0.20271820634689705	0.27866665180283806	4.322852788845848E-4	0.2645706176235691	4.3228527888458467E-4	0.2645706176235689	0.6730337075062902	-26829.176436549493	0.0	0.0	-41.89818847351218	-196.8853783514978
3667000	-27075.9517642021	-205.24519668847748	-26870.706567513622	0.9613186685145753	2023.3201020965128	19.97663497392884	12.94066875623178	4.2037571882159455	1.0642766103162145	0.34154466621589064	0.1847707565678477	0.195017925413425	0.27866665180283806	5.009143446195222E-4	0.3607408225149002	5.009143446195221E-4	0.3607408225149003	3.0718027274470145	-26827.578609955715	0.0	0.0	-43.1279575579081	-193.96489848275866
3668000	-27067.677749461138	-198.63215653703003	-26869.045592924107	0.940309745931442	2023.341111019096	18.6466148505624	9.934445399987958	3.1139149706900926	1.0642766103162145	0.3308558287075377	0.1847707565678477	0.20570676292177792	0.27866665180283806	4.914433226828499E-4	0.48647227617307964	4.914433226828505E-4	0.4864722761730802	0.15988617172282615	-26826.60045992938	0.0	0.0	-42.44513299472721	-189.5452888655703
3669000	-27063.043526009507	-196.37912890453475	-26866.664397104974	1.0217679577393681	2023.2596528072881	18.613155245659318	12.951105344680476	4.101604106282219	1.0642766103162145	0.33737417218564125	0.1821509810742774	0.20711645041948937	0.27335839632059333	5.388445966172154E-4	0.3254805100776545	5.38844596617216E-4	0.3254805100776548	3.2252598964015697	-26822.168037101215	0.0	0.0	-44.49636000376063	-186.13910369747538
3670000	-27059.856330743176	-192.27326506150834	-26867.58306568167	0.9432805645574287	2023.33814020047	18.033776675935584	7.784501127036719	2.855517549476288	1.0431348757400372	0.33961768484656	0.1821509810742774	0.20487293775857063	0.27335839632059333	5.41945091992136E-4	0.5069432266053956	5.41945091992136E-4	0.5069432266053956	0.051194105026278976	-26824.881494257133	0.0	0.0	-42.70157142453561	-183.63066863036127
3671000	-27067.875264989845	-199.11871551329338	-26868.75654947655	0.9619485758133588	2023.3194721892141	19.593040597366514	9.203866636898974	3.2210025314373385	0.8456040695703961	0.33961768484656	0.1821509810742774	0.20487293775857063	0.27335839632059333	4.3765113142890167E-4	0.3708115331724518	4.3765113142890145E-4	0.37081153317245136	0.3783878560409582	-26823.619772185073	0.0	0.0	-45.13677729147967	-191.90722432497017
3672000	-27079.062010766	-214.172572693352	-26864.88943807265	1.1652682229198015	2023.1161525421076	22.910401733193893	14.938758685899545	3.816592792624286	1.1110724929136937	0.33472946228331374	0.1863887474656714	0.19975953263791185	0.2791222576131044	4.6024843659226203E-4	0.1709599768058696	4.602484365922618E-4	0.17095997680586958	0.408583227266118	-26816.616376587608	0.0	0.0	-48.27306148503934	-209.62309047941685
3673000	-27086.516270846012	-220.91692998006087	-26865.599340865952	1.0934137904868757	2023.1880069745405	22.52676870985338	14.717627919448184	3.6802233475964186	0.8467069320553182	0.33472946228331374	0.1863887474656714	0.19975953263791185	0.2791222576131044	3.9934180221286645E-4	0.3567942387627403	3.993418022128665E-4	0.3567942387627404	3.3161229611345413	-26821.491251908068	0.0	0.0	-44.10808895788612	-209.27081332552532
3674000	-27088.99919925282	-225.5107675279765	-26863.488431724843	1.2323338732059201	2023.0490868918214	22.88718191948705	10.967557135048224	2.717090637227938	0.8467069320553182	0.33905624404886997	0.18607135717152185	0.19975953263791185	0.2751128661416977	4.2669616797676055E-4	0.5537940865152807	4.266961679767609E-4	0.5537940865152807	2.799202334200957	-26822.189436359266	0.0	0.0	-41.29899536557861	-210.7636024921572
3675000	-27079.104222593138	-218.56344322566537	-26860.54077936747	1.126906919242497	2023.154513845785	22.383009338190128	10.596387856163453	3.2943581339795016	0.8218570464941984	0.33905624404886997	0.18607135717152185	0.19975953263791185	0.2751128661416977	4.086488687184783E-4	0.4205209973102314	4.0864886871847856E-4	0.42052099731023174	1.968452373913283	-26818.267167008973	0.0	0.0	-42.273612358499975	-207.5113185496114
3676000	-27079.473264870394	-208.12914460296838	-26871.344120267426	1.123844671778698	2023.1575760932487	21.704758652001036	8.677653145641877	2.406062963059552	0.9809744234256552	0.33944065515375826	0.18379380967236994	0.20147796685219824	0.27528756832167495	4.1645751918082123E-4	0.24029528161394345	4.164575191808212E-4	0.24029528161394337	1.2089317363617187	-26826.609569241413	0.0	0.0	-44.73455102601233	-203.30974399237775
3677000	-27064.357411282712	-200.8755084598489	-26863.481902822863	1.011726091592459	2023.269694673435	20.368943638599905	6.740193129851542	2.387052128245287	0.9689070691434639	0.33869418383905836	0.18379380967236994	0.20007295516819654	0.27743905132037655	4.09994459572219E-4	0.24915855683967497	4.099944595722191E-4	0.24915855683967483	0.006153299874469149	-26821.467044814945	0.0	0.0	-42.0148580079177	-197.60214664674228
3678000	-27067.680701381392	-200.03625227500314	-26867.64444910639	1.0409493380272332	2023.240471427	19.951707535064028	7.534351850662406	2.7524171129632915	1.095013592999104	0.3331497015792416	0.1865012582160297	0.20007295516819654	0.2802760850365335	4.336491374509505E-4	0.39767092980533	4.336491374509505E-4	0.3976709298053297	0.07650705574085367	-26828.386122826694	0.0	0.0	-39.25832627969314	-193.02749443114257
3679000	-27066.846129612848	-203.45235606825597	-26863.39377354459	1.2413723432285884	2023.040048421799	20.83966279516477	7.6361751174728285	2.8279597502065323	0.7261036547580655	0.3331497015792416	0.1865012582160297	0.20007295516819654	0.2802760850365335	4.826857487218623E-4	0.2513164269688828	4.8268574872186197E-4	0.2513164269688827	2.2983317793905265	-26820.54971301013	0.0	0.0	-42.84406053446356	-197.16545275608198
3680000	-27072.374268560587	-205.1733815031634	-26867.200887057425	1.178370471812347	2023.1030502932151	20.590957604413646	11.524583119075201	3.5962016258238894	0.782924719587965	0.3331497015792416	0.1865012582160297	0.20007295516819654	0.2802760850365335	4.160371053634971E-4	0.4271668880033806	4.1603710536349697E-4	0.42716688800338043	0.47099910663976113	-26824.765966070994	0.0	0.0	-42.43492098642946	-195.76060194338922
3681000	-27074.916793089116	-197.83988112583657	-26877.07691196328	1.2857703533403586	2022.995650411687	20.119754321454444	9.559120148533998	3.4647544068547376	1.1922202168663627	0.3331497015792416	0.1854649306317382	0.20110928275248804	0.2802760850365335	4.919246268624058E-4	0.29785815732050963	4.919246268624055E-4	0.29785815732050963	0.1386716657295538	-26830.597873698975	0.0	0.0	-46.479038264304776	-191.81070695862988
3682000	-27077.944397959887	-203.7633586855003	-26874.181039274386	1.1848539457588871	2023.0965668192684	20.90762371925126	8.853709528762533	2.930036343822263	1.1940552181252617	0.3331497015792416	0.1887526731877952	0.20110928275248804	0.27698834248047643	4.928345510920073E-4	0.35272012001180897	4.928345510920078E-4	0.35272012001180925	0.2359079170247615	-26829.55477230683	0.0	0.0	-44.62626696755736	-196.8184437920865
3683000	-27068.213057573725	-202.69484628278718	-26865.51821129094	1.1441034528105345	2023.137317312217	20.571364534911293	9.617743632745501	2.932961814932625	0.6432230095176833	0.3341490332853925	0.1884376565091807	0.20042496772495164	0.27698834248047643	4.1545163383076533E-4	0.3689355744844471	4.1545163383076565E-4	0.36893557448444736	0.9696793727951902	-26819.659790704398	0.0	0.0	-45.858420586541385	-194.93442653393026
3684000	-27072.950987127366	-208.83627822172127	-26864.114708905643	1.137636404331589	2023.143784360696	21.339926513860703	8.153436427686303	2.4009495924067408	1.0670320348855886	0.3341490332853925	0.1884376565091807	0.20042496772495164	0.27698834248047643	4.743892926226331E-4	0.5151666658956328	4.7438929262263324E-4	0.5151666658956326	0.16157483481592483	-26819.221740244462	0.0	0.0	-44.892968661180085	-198.8576215359933
3685000	-27071.494412020456	-199.32980805240518	-26872.164603968053	1.2437601184103257	2023.037660646617	20.58995055980118	8.268059959722782	2.749227261392931	1.1241551425195784	0.3329264194325166	0.1884376565091807	0.20164758157782753	0.27698834248047643	4.0000040507391193E-4	0.2958132249873024	4.000004050739118E-4	0.29581322498730245	1.3499698234301585	-26827.617254827626	0.0	0.0	-44.547349140426554	-193.01032055928033
